year,name,wear,tear,total
2017,"Державне підприємство ""Харківський бронетанковий ремонтний завод""",18500000.0,38500000.0,56500000.0
2017,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",43500000.0,165000000.0,215000000.0
2017,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",58500000.0,105000000.0,155000000.0
2017,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",39500000.0,1450000000.0,1550000000.0
2017,"Державне підприємство ""Центральний науково-дослідний інститут навігації і управління""",1150000.0,15500000.0,16500000.0
2017,"Державне підприємство ""Чугуївський авіаційний ремонтний завод""",6850000.0,31500000.0,38500000.0
2017,"Державне підприємство ""Шепетівський ремонтний завод""",37500000.0,26500000.0,64500000.0
2017,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,9250000.0,27500000.0,36500000.0
2017,"Державне підприємство Завод ""Генератор""",245000000.0,105000000.0,345000000.0
2017,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",15500000.0,35500000.0,50500000.0
2017,"Державне підприємство Міністерства оборони України ""63 котельно-зварювальний завод""",7650000.0,14500000.0,22500000.0
2017,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",21500000.0,51500000.0,72500000.0
2017,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",59500000.0,115000000.0,175000000.0
2017,"Державне підприємство Міністерства оборони України ""Луцький ремонтний завод ""Мотор""",205000000.0,235000000.0,435000000.0
2017,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",34500000.0,67500000.0,105000000.0
2017,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",7450000.0,7050000.0,14500000.0
2017,"Державне підприємство Міністерства оборони України ""Науково-дослідний інститут радіоелектронної техніки""",435000.0,445000.0,875000.0
2017,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",15500000.0,73500000.0,89500000.0
2017,"Державне підприємство Міністерства оборони України ""Українська авіаційна транспортна компанія""",29500000.0,235000000.0,265000000.0
2017,"Державне підприємство Міністерства оборони України ""Укроборонлізинг""",34500000.0,13500000.0,48500000.0
2017,"Державне підприємство Міністерства оборони України ""Укроборонресурси""",10500000.0,915000.0,11500000.0
2017,Державне підприємство Міністерства оборони України “Харківський механічний завод”,8250000.0,10500000.0,18500000.0
2017,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",28500000.0,115000000.0,145000000.0
2017,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",23500000.0,76500000.0,105000000.0
2017,"Державне підприємство Науково-дослідний інститут ""Буран""",37500.0,495000.0,525000.0
2017,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",1050000.0,2950000.0,3950000.0
2017,Державне підприємство Український радіотехнічний інститут,165000.0,1150000.0,1350000.0
2017,"Державне підприємство Центральне конструкторське бюро ""Ізумруд""",2850000.0,2250000.0,5050000.0
2017,Державне підприємство “Антонов”,1150000000.0,3650000000.0,4850000000.0
2017,Державне підприємство “Завод 410 ЦА”,42500000.0,62500000.0,105000000.0
2017,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,12500.0,285000.0,295000.0
2017,Державний науково-дослідний інститут хімічних продуктів,6150000.0,14500000.0,20500000.0
2017,"Запорізьке державне підприємство ""Радіоприлад""",62500000.0,105000000.0,165000000.0
2017,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",4750000.0,14500000.0,19500000.0
2017,"Казенне підприємство ""Житомирський ремонтний завод радіотехнічного обладнання ""Промінь""",3650000.0,5950000.0,9650000.0
2017,"Казенне підприємство ""Зміївський ремонтний енергомеханічний завод""",2750000.0,10500000.0,12500000.0
2017,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",92500000.0,215000000.0,315000000.0
2017,"Казенне підприємство ""Радіовимірювач""",19500000.0,51500000.0,70500000.0
2017,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",295000.0,3450000.0,3750000.0
2017,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",4250000.0,27500000.0,31500000.0
2017,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",15500000.0,33500000.0,48500000.0
2017,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",35500000.0,155000000.0,195000000.0
2017,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",6050000.0,32500000.0,38500000.0
2017,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",2350000.0,10500000.0,13500000.0
2017,"Казенне підприємство Шосткинський казенний завод ""Зірка""",19500000.0,185000000.0,205000000.0
2017,"Рубіжнянський казенний хімічний завод ""Зоря""",75500000.0,91500000.0,165000000.0
2017,"Тернопільське державне науково-технічне підприємство ""Промінь""",7450000.0,11500000.0,19500000.0
2017,"Херсонський державний завод ""Палада""",8050000.0,72500000.0,80500000.0
2017,"Центральне казенне конструкторське бюро ""Протон""",3350000.0,10500000.0,13500000.0
2018,"""Львівський державний завод ""ЛОРТА""",28500000.0,125000000.0,145000000.0
2018,Ізюмський казенний приладобудівний завод,28500000.0,80500000.0,105000000.0
2018,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",16500000.0,15500000.0,31500000.0
2018,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",34500000.0,68500000.0,105000000.0
2018,Державне Південне виробничо-технічне підприємство,475000.0,4550000.0,5050000.0
2018,"Державне виробничо-технічне підприємство ""Граніт""",5250000.0,7950000.0,13500000.0
2018,"Державне виробничо-технічне підприємство ""Південавіапромналадка""",0.0,0.0,0.0
2018,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",10500000.0,14500000.0,25500000.0
2018,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",62500.0,1850000.0,1950000.0
2018,"Державне науково-дослідне підприємство ""Конекс""",1150000.0,1650000.0,2750000.0
2018,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",115000000.0,405000000.0,515000000.0
2018,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",2550000.0,16500000.0,18500000.0
2018,"Державне підприємство ""171 Чернігівський ремонтний завод""",1250000.0,2450000.0,3650000.0
2018,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",24500000.0,79500000.0,105000000.0
2018,"Державне підприємство ""Балаклійський ремонтний завод""",3750000.0,29500000.0,33500000.0
2018,"Державне підприємство ""Виробниче об'єднання ""Карпати""",89500000.0,78500000.0,165000000.0
2018,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",4250000.0,7150000.0,11500000.0
2018,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",71500000.0,41500000.0,115000000.0
2018,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",0.0,1150000.0,1150000.0
2018,"Державне підприємство ""Житомирський ремонтно- механічний завод""",20500000.0,74500000.0,94500000.0
2018,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",32500000.0,105000000.0,135000000.0
2018,"Державне підприємство ""Завод імені В.О. Малишева"" ",285000000.0,815000000.0,1050000000.0
2018,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",14500000.0,2750000.0,16500000.0
2018,"Державне підприємство ""Запорізьке машинобудівне конструкторське бюро ""Прогрес"" імені академіка О.Г. Івченка",215000000.0,245000000.0,465000000.0
2018,"Державне підприємство ""Зовнішньоторговельна фірма ""ТАСКО-експорт""",32500.0,455000.0,485000.0
2018,"Державне підприємство ""Київський автомобільний ремонтний завод""",1950000.0,22500000.0,24500000.0
2018,"Державне підприємство ""Київський державний завод ""Буревісник""",42500000.0,63500000.0,105000000.0
2018,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",3050000.0,8150000.0,11500000.0
2018,"Державне підприємство ""Київський ремонтно- механічний завод""",20500000.0,43500000.0,63500000.0
2018,"Державне підприємство ""Конструкторське бюро ""Артилерійське озброєння""",8550000.0,19500000.0,28500000.0
2018,"Державне підприємство ""Красилівський агрегатний завод""",35500000.0,79500000.0,115000000.0
2018,"Державне підприємство ""Кіровоградський ремонтний завод""",3450000.0,10500000.0,14500000.0
2018,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",18500000.0,87500000.0,105000000.0
2018,"Державне підприємство ""Машинобудівна фірма ""Артем""",22500000.0,39500000.0,61500000.0
2018,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",46500000.0,78500000.0,125000000.0
2018,"Державне підприємство ""Миколаївський ремонтно-механічний завод""",6250000.0,21500000.0,27500000.0
2018,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",775000000.0,955000000.0,1750000000.0
2018,"Державне підприємство ""Науково-дослідний інститут ""Квант""",57500000.0,145000000.0,205000000.0
2018,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",3250000.0,7850000.0,11500000.0
2018,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",2050000.0,15500000.0,17500000.0
2018,"Державне підприємство ""Новатор""",54500000.0,145000000.0,195000000.0
2018,"Державне підприємство ""Оризон-Навігація""",7850000.0,16500000.0,23500000.0
2018,"Державне підприємство ""Рівненський автомобільний ремонтний завод""",1350000.0,7950000.0,9250000.0
2018,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",1050000.0,4150000.0,5150000.0
2018,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",855000000.0,7550000000.0,8350000000.0
2018,"Державне підприємство ""Тячівський завод ""Зеніт""",0.0,0.0,0.0
2018,"Державне підприємство ""Український державний науково-дослідний інститут конструкційних матеріалів ""Прометей""",1850000.0,225000.0,2150000.0
2018,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",78500000.0,15500000.0,93500000.0
2018,"Державне підприємство ""Укроборонсервіс""",87500000.0,175000000.0,255000000.0
2018,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",10500000.0,27500000.0,37500000.0
2018,"Державне підприємство ""Харківський бронетанковий ремонтний завод""",18500000.0,39500000.0,58500000.0
2018,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",36500000.0,175000000.0,215000000.0
2018,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",63500000.0,105000000.0,165000000.0
2018,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",27500000.0,1450000000.0,1450000000.0
2018,"Державне підприємство ""Центральний науково-дослідний інститут навігації і управління""",875000.0,15500000.0,16500000.0
2018,"Державне підприємство ""Чугуївський авіаційний ремонтний завод""",6850000.0,30500000.0,37500000.0
2018,"Державне підприємство ""Шепетівський ремонтний завод""",43500000.0,30500000.0,73500000.0
2018,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,10500000.0,27500000.0,38500000.0
2018,"Державне підприємство Завод ""Генератор""",245000000.0,105000000.0,345000000.0
2018,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",14500000.0,37500000.0,51500000.0
2018,"Державне підприємство Міністерства оборони України ""63 котельно-зварювальний завод""",6250000.0,15500000.0,21500000.0
2018,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",22500000.0,55500000.0,77500000.0
2018,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",71500000.0,125000000.0,195000000.0
2018,"Державне підприємство Міністерства оборони України ""Луцький ремонтний завод ""Мотор""",215000000.0,295000000.0,505000000.0
2018,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",46500000.0,76500000.0,125000000.0
2018,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",10500000.0,7750000.0,18500000.0
2018,"Державне підприємство Міністерства оборони України ""Науково-дослідний інститут радіоелектронної техніки""",385000.0,555000.0,945000.0
2018,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",19500000.0,78500000.0,98500000.0
2018,"Державне підприємство Міністерства оборони України ""Українська авіаційна транспортна компанія""",15500000.0,125000000.0,145000000.0
2018,"Державне підприємство Міністерства оборони України ""Укроборонлізинг""",34500000.0,13500000.0,48500000.0
2018,"Державне підприємство Міністерства оборони України ""Укроборонресурси""",10500000.0,1150000.0,11500000.0
2018,Державне підприємство Міністерства оборони України “Харківський механічний завод”,6050000.0,8350000.0,14500000.0
2018,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",32500000.0,125000000.0,155000000.0
2018,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",26500000.0,81500000.0,105000000.0
2018,"Державне підприємство Науково-дослідний інститут ""Буран""",17500.0,505000.0,525000.0
2018,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",1350000.0,3050000.0,4450000.0
2018,Державне підприємство Український радіотехнічний інститут,125000.0,1050000.0,1150000.0
2018,Державне підприємство “Антонов”,1150000000.0,3750000000.0,4950000000.0
2018,Державне підприємство “Електричні системи”,46500000.0,5950000.0,52500000.0
2018,Державне підприємство “Завод 410 ЦА”,52500000.0,67500000.0,115000000.0
2018,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,12500.0,285000.0,295000.0
2018,Державний науково-дослідний інститут хімічних продуктів,7050000.0,15500000.0,22500000.0
2018,"Запорізьке державне підприємство ""Радіоприлад""",61500000.0,105000000.0,165000000.0
2018,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",7950000.0,15500000.0,23500000.0
2018,"Казенне підприємство ""Житомирський ремонтний завод радіотехнічного обладнання ""Промінь""",3650000.0,6050000.0,9650000.0
2018,"Казенне підприємство ""Зміївський ремонтний енергомеханічний завод""",2650000.0,10500000.0,12500000.0
2018,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",92500000.0,245000000.0,335000000.0
2018,"Казенне підприємство ""Радіовимірювач""",18500000.0,52500000.0,71500000.0
2018,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",265000.0,3550000.0,3750000.0
2018,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",3550000.0,28500000.0,31500000.0
2018,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",26500000.0,36500000.0,62500000.0
2018,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",41500000.0,165000000.0,205000000.0
2018,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",5450000.0,32500000.0,38500000.0
2018,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",2350000.0,11500000.0,13500000.0
2018,"Казенне підприємство Шосткинський казенний завод ""Зірка""",16500000.0,185000000.0,205000000.0
2018,"Рубіжнянський казенний хімічний завод ""Зоря""",74500000.0,91500000.0,165000000.0
2018,"Тернопільське державне науково-технічне підприємство ""Промінь""",7150000.0,12500000.0,19500000.0
2018,"Херсонський державний завод ""Палада""",7550000.0,76500000.0,83500000.0
2018,"Центральне казенне конструкторське бюро ""Протон""",4150000.0,10500000.0,15500000.0
2019,"""Львівський державний завод ""ЛОРТА""",26500000.0,125000000.0,155000000.0
2019,Ізюмський казенний приладобудівний завод,39500000.0,85500000.0,125000000.0
2019,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",13500000.0,15500000.0,29500000.0
2019,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",155000000.0,31500000.0,185000000.0
2019,Державне Південне виробничо-технічне підприємство,955000.0,4650000.0,5650000.0
2019,"Державне виробничо-технічне підприємство ""Граніт""",4950000.0,8450000.0,13500000.0
2019,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",41500000.0,6950000.0,48500000.0
2019,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",27500.0,1950000.0,1950000.0
2019,"Державне науково-дослідне підприємство ""Конекс""",1050000.0,1450000.0,2450000.0
2019,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",105000000.0,415000000.0,515000000.0
2019,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",2250000.0,16500000.0,18500000.0
2019,"Державне підприємство ""171 Чернігівський ремонтний завод""",52500.0,1850000.0,1850000.0
2019,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",24500000.0,80500000.0,105000000.0
2019,"Державне підприємство ""Балаклійський ремонтний завод""",3250000.0,30500000.0,33500000.0
2019,"Державне підприємство ""Виробниче об'єднання ""Карпати""",96500000.0,96500000.0,195000000.0
2019,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",4250000.0,7150000.0,11500000.0
2019,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",285000000.0,165000000.0,445000000.0
2019,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",0.0,1150000.0,1150000.0
2019,"Державне підприємство ""Житомирський ремонтно- механічний завод""",195000000.0,1650000000.0,1850000000.0
2019,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",54500000.0,105000000.0,165000000.0
2019,"Державне підприємство ""Завод імені В.О. Малишева"" ",1050000000.0,545000000.0,1650000000.0
2019,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",13500000.0,3450000.0,16500000.0
2019,"Державне підприємство ""Запорізьке машинобудівне конструкторське бюро ""Прогрес"" імені академіка О.Г. Івченка",1050000000.0,415000000.0,1450000000.0
2019,"Державне підприємство ""Київський автомобільний ремонтний завод""",3650000.0,18500000.0,22500000.0
2019,"Державне підприємство ""Київський державний завод ""Буревісник""",36500000.0,54500000.0,91500000.0
2019,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",2850000.0,8450000.0,11500000.0
2019,"Державне підприємство ""Київський ремонтно- механічний завод""",17500000.0,47500000.0,65500000.0
2019,"Державне підприємство ""Конструкторське бюро ""Артилерійське озброєння""",7550000.0,20500000.0,28500000.0
2019,"Державне підприємство ""Красилівський агрегатний завод""",29500000.0,88500000.0,115000000.0
2019,"Державне підприємство ""Кіровоградський ремонтний завод""",3350000.0,10500000.0,14500000.0
2019,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",16500000.0,91500000.0,105000000.0
2019,"Державне підприємство ""Машинобудівна фірма ""Артем""",25500000.0,43500000.0,69500000.0
2019,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",52500000.0,84500000.0,135000000.0
2019,"Державне підприємство ""Миколаївський ремонтно-механічний завод""",5750000.0,22500000.0,28500000.0
2019,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",2950000000.0,295000000.0,3250000000.0
2019,"Державне підприємство ""Науково-дослідний інститут ""Квант""",55500000.0,145000000.0,205000000.0
2019,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",2450000.0,8650000.0,11500000.0
2019,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",1650000.0,16500000.0,17500000.0
2019,"Державне підприємство ""Новатор""",57500000.0,145000000.0,205000000.0
2019,"Державне підприємство ""Оризон-Навігація""",7650000.0,17500000.0,24500000.0
2019,"Державне підприємство ""Рівненський автомобільний ремонтний завод""",505000.0,5950000.0,6450000.0
2019,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",7050000.0,3750000.0,10500000.0
2019,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",795000000.0,7550000000.0,8350000000.0
2019,"Державне підприємство ""Тячівський завод ""Зеніт""",0.0,0.0,0.0
2019,"Державне підприємство ""Український державний науково-дослідний інститут конструкційних матеріалів ""Прометей""",1750000.0,375000.0,2150000.0
2019,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",78500000.0,15500000.0,93500000.0
2019,"Державне підприємство ""Укроборонсервіс""",135000000.0,125000000.0,265000000.0
2019,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",7350000.0,31500000.0,38500000.0
2019,"Державне підприємство ""Харківський бронетанковий ремонтний завод""",21500000.0,41500000.0,63500000.0
2019,"Державне підприємство ""Харківський завод транспортного устаткування""",2050000.0,13500000.0,15500000.0
2019,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",44500000.0,195000000.0,235000000.0
2019,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",62500000.0,105000000.0,165000000.0
2019,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",24500000.0,12500000.0,36500000.0
2019,"Державне підприємство ""Чугуївський авіаційний ремонтний завод""",6750000.0,31500000.0,38500000.0
2019,"Державне підприємство ""Шепетівський ремонтний завод""",42500000.0,35500000.0,78500000.0
2019,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,115000000.0,275000000.0,385000000.0
2019,"Державне підприємство Завод ""Генератор""",245000000.0,105000000.0,355000000.0
2019,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",14500000.0,38500000.0,53500000.0
2019,"Державне підприємство Міністерства оборони України ""63 котельно-зварювальний завод""",10500000.0,46500000.0,57500000.0
2019,"Державне підприємство Міністерства оборони України ""Запорізький автомобільний ремонтний завод"" (Військова частина А 0652)",725000.0,4450000.0,5150000.0
2019,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",20500000.0,59500000.0,79500000.0
2019,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",225000000.0,64500000.0,285000000.0
2019,"Державне підприємство Міністерства оборони України ""Луцький ремонтний завод ""Мотор""",395000000.0,225000000.0,625000000.0
2019,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",57500000.0,85500000.0,145000000.0
2019,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",14500000.0,8850000.0,23500000.0
2019,"Державне підприємство Міністерства оборони України ""Науково-дослідний інститут радіоелектронної техніки""",335000.0,625000.0,955000.0
2019,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",23500000.0,83500000.0,105000000.0
2019,"Державне підприємство Міністерства оборони України ""Українська авіаційна транспортна компанія""",10500000.0,56500000.0,66500000.0
2019,"Державне підприємство Міністерства оборони України ""Укроборонлізинг""",9150000.0,12500000.0,21500000.0
2019,"Державне підприємство Міністерства оборони України ""Укроборонресурси""",9500000.0,1350000.0,11500000.0
2019,Державне підприємство Міністерства оборони України “Харківський механічний завод”,5850000.0,8350000.0,14500000.0
2019,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",41500000.0,125000000.0,165000000.0
2019,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",55500000.0,89500000.0,145000000.0
2019,"Державне підприємство Науково-дослідний інститут ""Буран""",5000.0,525000.0,525000.0
2019,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",1250000.0,3350000.0,4650000.0
2019,Державне підприємство Український радіотехнічний інститут,115000.0,1050000.0,1150000.0
2019,Державне підприємство “Антонов”,4950000000.0,1250000000.0,6150000000.0
2019,Державне підприємство “Електричні системи”,135000000.0,76500000.0,215000000.0
2019,Державне підприємство “Завод 410 ЦА”,48500000.0,74500000.0,125000000.0
2019,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,5000.0,285000.0,295000.0
2019,Державний науково-дослідний інститут хімічних продуктів,9500000.0,16500000.0,26500000.0
2019,"Запорізьке державне підприємство ""Радіоприлад""",60500000.0,105000000.0,165000000.0
2019,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",8150000.0,16500000.0,24500000.0
2019,"Казенне підприємство ""Житомирський ремонтний завод радіотехнічного обладнання ""Промінь""",3950000.0,6050000.0,10500000.0
2019,"Казенне підприємство ""Зміївський ремонтний енергомеханічний завод""",2650000.0,10500000.0,12500000.0
2019,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",295000000.0,225000000.0,525000000.0
2019,"Казенне підприємство ""Радіовимірювач""",18500000.0,54500000.0,72500000.0
2019,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",2750000.0,29500000.0,31500000.0
2019,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",135000000.0,72500000.0,205000000.0
2019,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",63500000.0,165000000.0,235000000.0
2019,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",4850000.0,32500000.0,37500000.0
2019,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",2050000.0,12500000.0,14500000.0
2019,"Рубіжнянський казенний хімічний завод ""Зоря""",74500000.0,91500000.0,165000000.0
2019,"Тернопільське державне науково-технічне підприємство ""Промінь""",6550000.0,12500000.0,19500000.0
2019,"Херсонський державний завод ""Палада""",5150000.0,80500000.0,85500000.0
2019,"Центральне казенне конструкторське бюро ""Протон""",4550000.0,12500000.0,16500000.0
2020,Ізюмський казенний приладобудівний завод,39591000.0,92411000.0,132002000.0
2020,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",11249000.0,15595000.0,26844000.0
2020,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",155581000.0,41182000.0,196763000.0
2020,Державне Південне виробничо-технічне підприємство,1128000.0,4919000.0,6047000.0
2020,"Державне виробничо-технічне підприємство ""Граніт""",4456000.0,8957000.0,13413000.0
2020,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",36315000.0,11764000.0,48079000.0
2020,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",26000.0,1955000.0,1981000.0
2020,"Державне науково-дослідне підприємство ""Конекс""",940000.0,1558000.0,2498000.0
2020,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",97263000.0,424227000.0,521490000.0
2020,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",1759000.0,17177000.0,18936000.0
2020,"Державне підприємство ""171 Чернігівський ремонтний завод""",3000.0,1888000.0,1891000.0
2020,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",23800000.0,80829000.0,104629000.0
2020,"Державне підприємство ""Балаклійський ремонтний завод""",2396000.0,31109000.0,33505000.0
2020,"Державне підприємство ""Виробниче об'єднання ""Карпати""",91808000.0,117783000.0,209591000.0
2020,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",4245000.0,7108000.0,11353000.0
2020,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",399776000.0,229299000.0,629075000.0
2020,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",0.0,1117000.0,1117000.0
2020,"Державне підприємство ""Житомирський ремонтно- механічний завод""",185260000.0,1644830000.0,1830090000.0
2020,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",71464000.0,118053000.0,189517000.0
2020,"Державне підприємство ""Завод імені В.О. Малишева"" ",1269597000.0,616890000.0,1886487000.0
2020,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",12756000.0,4298000.0,17054000.0
2020,"Державне підприємство ""Запорізьке машинобудівне конструкторське бюро ""Прогрес"" імені академіка О.Г. Івченка",833459000.0,663245000.0,1496704000.0
2020,"Державне підприємство ""Київський державний завод ""Буревісник""",36549000.0,54676000.0,91225000.0
